id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
15718,2025-05-31,2834,73,12,7,793.76,130.35,
15719,2025-04-18,902,80,7,9,1438.96,253.27,140807.2
15730,2025-04-27,802,23,12,3,1364.57,,237246.27
15750,2025-06-11,2572,35,15,4,1639.94,,326270.22
15751,2025-11-24,3855,44,3,4,816.9,89.99,
15759,2025-11-05,2940,66,2,8,1246.23,170.64,
15772,2025-02-06,904,36,6,5,1470.6,247.89,
15777,2025-10-04,1194,76,15,5,1499.98,,270143.15
15785,2026-01-11,3578,67,13,4,1659.45,222.78,
15788,2025-09-08,208,41,11,12,1505.93,139.55,
15790,2025-09-13,452,12,15,10,1688.16,171.74,105244.58
15805,2025-07-19,2617,1,9,12,346.35,83.48,8371.68
15810,2025-06-05,2360,43,4,3,1051.79,,
15819,2025-10-07,2491,8,14,10,1373.72,,
15821,2025-05-12,2228,26,11,2,62.84,4.24,5719.85
15836,2025-05-15,1996,54,2,2,784.53,162.72,
15839,2025-01-28,2595,19,10,9,659.36,,122215.84
15849,2025-11-12,2936,34,5,9,1618.81,,297097.1
15853,2025-10-23,2177,14,13,8,1010.17,,
15858,2025-11-19,365,39,1,9,1784.24,355.25,42609.26
15864,2025-01-26,104,19,11,4,1287.29,,239242.93
15865,2025-10-25,2983,62,1,2,766.82,105.72,143682.74
15866,2025-04-16,1214,73,9,4,317.82,35.24,
15872,2025-12-20,2518,26,3,5,1006.12,141.04,
15893,2025-10-25,708,41,4,11,1301.8,66.98,
15918,2025-11-12,2551,32,11,9,1324.03,230.83,
15924,2025-08-01,1006,44,12,1,519.43,,69608.4
15957,2025-01-25,347,68,3,5,1420.88,173.15,
15972,2025-04-22,1480,11,11,2,1580.49,388.92,270699.31
15984,2025-07-21,1414,50,2,8,1729.55,175.36,
16013,2025-03-25,1881,45,9,5,580.79,,
16014,2025-06-04,1192,58,3,11,573.83,102.43,
16025,2025-12-13,1603,17,10,8,1448.01,76.76,46792.1
16034,2025-12-18,2577,56,7,10,496.42,,
16043,2025-02-16,441,22,8,11,1702.02,,
16048,2025-09-06,193,2,10,1,515.44,77.17,
16058,2025-07-13,618,62,15,6,315.41,61.45,
16087,2026-01-27,3609,76,6,7,370.0,,72638.83
16103,2025-01-08,2080,24,7,8,865.53,155.57,
16108,2025-07-25,655,28,2,4,587.0,,53957.89
16115,2025-11-17,2118,38,9,2,164.28,13.62,20649.32
16118,2025-06-03,1477,51,14,5,379.62,38.77,
16125,2025-05-15,98,56,14,4,1216.06,,30283.85
16127,2025-12-24,2729,22,6,6,759.1,159.06,
16130,2025-04-01,1199,18,15,5,1992.05,,
16140,2025-03-22,439,47,6,10,1105.73,257.88,33460.75
16151,2025-05-03,48,15,14,5,76.0,10.21,12328.08
16153,2025-12-08,1674,54,11,1,923.84,178.22,
16156,2025-03-23,1960,25,11,8,1276.87,,75717.3
16165,2025-12-28,719,43,12,2,1961.99,430.55,142993.01
16167,2025-12-18,2801,26,14,6,1295.1,299.67,
16197,2025-06-14,1173,22,5,5,898.27,51.88,
16200,2025-03-13,2470,50,15,2,719.43,,94641.25
16201,2025-11-29,2892,34,8,7,1192.6,,
16205,2025-05-23,1699,9,3,7,1251.87,95.5,
16241,2025-09-20,2521,7,12,7,930.67,,93280.7
16247,2025-11-16,690,5,3,1,1995.77,,
16258,2025-11-11,847,30,6,9,285.42,,36675.81
16270,2025-10-13,2419,12,1,1,1562.66,,151481.93
16284,2025-12-27,1406,3,7,3,413.53,,
16291,2026-01-18,2445,76,2,4,-712.01,,
16297,2026-01-26,1709,6,14,11,1842.19,123.28,
16299,2025-05-10,2069,16,8,5,697.2,173.99,81861.21
16310,2025-06-28,898,53,3,2,1076.23,209.65,
16328,2025-04-13,172,30,8,9,1605.83,,170145.51
16342,2025-08-29,443,55,2,2,835.1,,36195.5
16347,2026-01-22,975,75,12,7,1390.9,194.24,
16361,2025-04-03,245,79,14,7,1362.99,292.31,
16368,2025-02-19,1010,10,5,6,1979.2,,
16369,2025-07-21,1135,20,8,2,649.36,,
16376,2025-12-15,2161,66,11,1,1241.69,84.96,217362.69
16377,2026-02-09,336,62,13,10,1085.84,,
16380,2025-01-27,3586,40,9,9,1152.76,127.16,
16386,2025-09-20,2431,77,12,10,686.3,94.92,
16400,2026-02-04,1027,39,11,11,317.66,31.24,
16414,2025-07-31,1164,15,7,10,991.46,,96385.88
16425,2025-08-21,64,58,5,9,1843.63,398.4,319696.55
16441,2025-04-24,1768,38,10,12,1535.67,,
16462,2025-10-31,637,27,3,11,1931.18,149.35,
16469,2025-02-03,88,14,1,2,473.33,,93415.08
16477,2025-02-22,2607,13,14,4,1786.6,220.55,
16483,2025-03-05,239,47,1,8,932.39,,
16490,2025-02-14,1348,25,1,5,81.73,,
16492,2026-01-09,1688,71,8,6,56.4,,
16504,2025-09-25,2988,58,11,6,768.01,,
16511,2025-03-13,206,78,10,1,1913.84,,62612.9
16520,2025-05-14,1962,73,4,8,1965.67,332.52,301454.51
16523,2025-01-22,3549,25,12,11,297.97,53.89,
16531,2025-01-05,1665,98,13,2,1657.51,403.35,
16540,2025-03-03,2284,69,6,2,1778.04,,332197.81
16544,2025-02-07,169,14,5,10,1872.46,208.79,
16545,2025-06-23,2774,66,14,1,0.0,11.28,
16548,2026-01-19,1817,40,6,4,856.91,89.35,121324.33
16569,2025-08-20,1844,12,14,3,780.13,110.58,145250.12
16584,2025-07-15,489,32,3,4,307.94,,
16611,2026-01-26,726,47,2,8,1649.19,190.01,
16626,2026-01-13,2918,6,3,3,1314.72,,
16635,2025-05-23,911,6,4,12,216.42,48.53,16671.46
16652,2025-06-02,520,13,10,11,453.35,61.8,
16678,2025-01-26,1079,15,9,1,1326.8,182.87,
16684,2025-04-26,975,21,10,12,736.39,93.56,
16686,2025-02-08,827,30,15,10,555.63,138.63,
16689,2025-07-14,3577,39,7,10,1464.17,,
16700,2025-06-11,1983,69,5,7,-216.88,39.84,
16702,2025-05-31,1648,8,14,10,740.79,116.54,124541.58
16710,2026-02-02,2688,65,14,6,1322.29,247.77,232589.21
16711,2025-07-13,1523,68,6,12,509.92,,
16726,2025-03-03,1262,20,11,6,144.34,,6213.85
16735,2025-05-17,2163,69,14,12,1800.77,254.35,
16755,2025-03-18,1012,21,15,3,1917.33,110.27,193703.35
16759,2025-02-28,619,77,2,6,852.85,148.35,
16764,2026-02-04,866,25,15,7,784.77,93.11,49304.32
16768,2025-04-14,908,66,13,9,1216.91,244.23,56613.64
16780,2025-07-16,1398,45,13,8,695.16,137.64,
16803,2025-10-10,1230,23,2,3,582.7,45.32,
16835,2026-02-06,1239,51,9,9,175.06,22.59,
16837,2025-04-09,1341,45,14,7,828.86,,161008.7
16847,2025-08-14,1042,9,3,3,418.14,,
16855,2025-07-02,1646,49,4,9,1188.45,240.48,
16866,2026-01-09,1548,72,1,8,1569.89,138.4,
16868,2025-09-01,1503,74,6,9,1512.73,190.63,
16873,2025-11-21,557,46,2,7,1550.33,275.56,
16876,2025-12-15,459,6,7,2,983.58,212.3,
16883,2025-04-06,2615,16,1,4,1709.16,,112003.9
16884,2025-07-22,463,13,2,8,812.33,192.06,105840.38
16899,2025-06-04,1817,38,7,7,620.9,120.76,
16902,2026-02-01,2902,75,1,8,1130.19,,223792.74
16922,2025-12-02,2310,8,7,8,0.0,69.24,
16926,2025-01-11,701,3,15,1,83.57,14.34,
16929,2025-10-15,1570,13,13,5,713.22,,28007.01
16940,2025-06-01,380,48,5,12,948.94,180.19,136669.79
16947,2025-02-11,2587,7,13,6,1000.94,,
16953,2025-01-23,1814,5,15,10,501.94,58.52,
16958,2025-11-05,1301,74,8,10,477.7,49.86,
16961,2026-01-19,476,5,2,7,1462.13,,
16977,2025-09-29,402,77,4,5,713.27,103.09,
16983,2026-02-08,665,59,9,10,1176.6,132.39,229987.9
16984,2025-07-27,2570,57,8,5,782.11,,148659.85
16989,2025-10-11,2121,76,10,2,1231.08,258.09,
17005,2025-08-26,1834,28,8,5,222.55,43.85,
17014,2025-12-21,1068,18,7,2,151.12,,7522.69
17017,2025-11-18,1808,43,9,6,219.15,49.13,
17030,2025-05-31,2138,12,9,4,1134.62,200.5,
17052,2025-05-05,517,76,4,10,130.63,,
17070,2025-10-25,1457,74,14,1,571.56,,52715.36
17077,2026-01-31,328,47,8,6,1798.45,,
17086,2025-09-11,2075,48,10,2,1033.35,,43886.57
17096,2026-01-23,2400,41,10,11,988.21,,72555.98
17156,2025-03-05,1721,15,8,2,1545.86,281.81,
17163,2025-02-20,544,111,11,4,613.72,35.62,
17165,2025-02-11,2292,19,2,1,1322.8,,
17174,2025-06-13,2501,24,5,1,1895.01,181.06,
17185,2025-01-30,2354,19,7,4,923.36,66.31,163934.17
17187,2026-01-02,2554,65,12,11,525.81,,
17189,2025-06-02,1974,29,11,9,1783.45,160.9,
17193,2025-03-09,1532,74,10,11,214.7,13.86,6583.94
17202,2025-10-23,2963,42,12,11,1370.45,217.94,223754.67
17210,2026-02-14,1813,9,9,1,230.94,,6277.35
17229,2025-01-15,1924,16,13,5,1719.29,211.39,
17241,2025-10-23,2702,74,9,1,99.28,21.68,10372.85
17255,2025-09-20,2136,47,11,7,454.64,108.29,22655.62
17264,2025-09-27,1244,18,11,2,520.87,112.09,
17268,2025-10-21,2227,36,5,9,1065.84,225.51,140391.35
17282,2025-12-04,1747,43,3,7,1418.92,297.62,
17295,2025-01-24,2388,5,2,9,720.23,130.36,
17303,2025-06-22,3579,61,9,8,1653.65,,
17318,2025-03-25,2922,38,11,5,1318.32,108.63,214120.52
17331,2025-10-31,31,70,3,6,1132.19,210.62,
17341,2025-09-22,2427,51,5,7,335.11,77.86,54309.16
17361,2025-07-10,2105,72,15,1,1000.61,,142740.4
17377,2025-04-27,509,55,5,7,61.57,7.11,
17389,2025-05-30,761,40,14,8,1677.86,312.97,251638.89
17390,2025-02-16,1429,3,1,9,1498.97,,
17396,2026-01-19,2283,69,3,2,1075.77,235.97,
17403,2025-08-11,1596,71,5,5,567.1,81.83,54916.36
17415,2026-01-26,2899,53,11,9,1308.7,262.16,
17436,2025-07-22,1005,40,13,11,291.0,,
17441,2025-07-15,1697,35,4,5,341.45,,21081.07
17442,2026-02-16,866,11,8,4,1555.49,335.89,175781.37
17450,2025-09-05,987,16,2,6,1378.04,,
17468,2025-01-21,2898,56,11,6,870.06,71.09,125911.17
17474,2025-04-04,113,8,10,1,241.98,20.09,32161.96
17488,2026-01-22,2829,71,15,12,521.16,81.16,52100.03
17492,2025-05-19,1631,55,7,10,361.05,80.29,39813.86
17500,2025-02-18,1920,67,15,3,77.49,,3352.05
17508,2025-01-31,12,25,9,1,1860.02,407.19,
17512,2025-11-05,107,55,3,4,1824.6,333.67,
17514,2025-07-15,1643,31,9,5,1518.34,118.5,
17516,2025-04-09,7,57,11,5,684.0,,78411.63
17518,2025-08-08,2248,67,12,8,120.75,15.93,
17525,2025-12-05,2969,43,9,12,639.08,115.39,
17565,2025-02-03,139,31,9,11,1961.3,141.84,
17579,2025-07-06,2520,42,12,3,1827.3,390.43,
17605,2025-08-13,2554,19,5,8,1166.95,,29906.57
17617,2025-04-10,2250,55,3,11,946.89,141.3,151985.92
17630,2025-11-01,995,78,6,12,1848.65,220.03,
17641,2025-04-15,535,63,10,10,206.95,44.94,41298.21
17646,2025-03-19,842,1,4,9,1655.35,279.54,
17651,2025-01-21,1889,29,1,12,1288.42,,90000.82
17652,2026-01-11,2436,29,12,3,997.51,73.46,116447.9
17658,2025-08-01,3553,58,2,2,839.45,,
17661,2025-07-20,2851,3,6,7,1041.33,173.39,
17680,2026-01-28,2492,42,5,10,1885.43,183.58,304939.6
17688,2025-08-14,2554,18,4,1,1286.26,,239402.99
17696,2025-06-16,2764,38,9,11,776.91,,149258.29
17724,2025-05-12,732,16,10,4,1463.18,159.74,
17725,2025-03-01,194,28,15,10,1069.69,257.89,
17740,2025-09-23,2765,65,14,3,716.14,,48252.59
17760,2025-12-28,2362,75,6,11,1866.04,301.98,
17761,2025-11-10,2531,36,10,10,823.65,,
17766,2025-02-23,2103,68,2,7,1151.21,182.3,
17769,2025-01-18,2463,6,6,9,1629.25,174.73,
17771,2026-01-28,343,34,13,12,1152.46,,188957.92
17775,2026-02-20,1516,23,13,9,415.48,96.61,38569.0
17793,2025-09-15,1379,4,4,8,431.68,,20748.92
17817,2025-10-21,626,61,2,9,313.36,,
17821,2025-06-05,1736,58,15,7,1169.39,,224412.14
17826,2025-05-08,979,9,8,7,299.67,26.77,23219.83
17864,2026-01-25,1648,43,12,10,1370.71,143.43,239114.78
17885,2025-05-01,861,3,5,11,1694.92,168.15,
17900,2025-07-28,1210,15,4,3,967.35,192.72,132840.88
17902,2025-09-23,1184,40,5,10,751.66,88.53,
17910,2026-01-05,171,39,14,6,507.19,,56283.75
17920,2025-07-27,586,41,13,3,1603.77,174.68,
17940,2025-02-03,1531,67,8,4,319.55,27.06,
17942,2025-12-17,583,59,3,9,649.55,105.41,
17947,2026-02-13,3624,9,15,10,304.45,46.62,21867.59
17983,2025-06-09,2152,17,5,12,1437.65,90.47,103598.75
17990,2025-11-07,917,9,9,1,770.55,118.82,
17997,2025-08-11,305,28,11,3,685.93,,24335.29
17998,2025-07-26,1243,34,1,12,1723.97,156.79,
18013,2025-10-21,2645,76,15,4,599.34,,57970.72
18016,2025-07-24,2520,29,13,7,1072.9,91.82,87801.03
18020,2025-11-19,912,34,12,3,930.92,218.83,
18033,2025-04-27,3812,65,15,10,370.08,44.94,
18037,2025-12-31,1472,73,8,10,650.86,,
18046,2025-10-10,1034,60,2,3,1333.15,92.2,
18061,2025-03-03,2965,21,15,5,838.62,86.78,
18065,2026-01-29,247,1,8,4,762.93,,99328.1
18068,2025-12-30,2430,22,9,3,654.62,,
18073,2025-09-04,734,57,2,2,359.73,32.57,69885.29
18077,2026-02-04,2690,15,11,12,787.17,89.91,
18085,2025-02-23,819,30,4,3,752.19,,
18090,2025-04-14,761,57,5,10,769.93,149.02,
18109,2025-08-15,2456,63,3,8,1414.8,209.89,211337.86
18117,2025-10-23,680,57,4,12,195.86,13.76,
18135,2025-06-15,1513,25,12,1,-210.32,14.98,
18139,2025-07-15,1386,67,13,7,1083.75,218.84,146734.87
18146,2025-06-01,140,56,2,6,1964.68,320.83,
18152,2025-05-20,2570,67,11,9,1546.9,92.82,
18194,2025-12-25,1486,67,7,3,742.19,,
18203,2025-10-25,1054,56,9,2,587.14,,
18233,2025-05-31,1185,119,7,8,119.33,,16956.34
18242,2025-08-24,5,45,11,12,89.49,,
18247,2026-02-18,615,20,5,4,981.34,132.49,44841.21
18249,2025-01-28,2396,57,3,7,888.7,163.58,
18265,2026-02-16,2490,56,2,8,1835.46,,
18271,2026-01-31,101,51,1,4,907.16,,
18278,2025-06-04,258,37,12,11,942.71,,60166.07
18280,2025-01-04,1366,1,4,2,1495.4,,
18281,2025-08-09,716,5,12,6,245.85,23.11,42195.67
18296,2025-05-08,2861,77,11,9,1796.83,235.42,
18302,2026-01-20,1486,78,6,8,1902.41,,162604.52
18307,2025-04-04,365,30,13,7,494.9,,59954.45
18318,2025-01-21,1655,74,13,3,1977.44,238.03,
18359,2025-09-30,352,9,3,12,127.39,,
18372,2025-10-09,175,78,15,10,805.35,125.32,142221.57
18385,2025-06-05,2736,38,4,9,1243.01,191.92,
18386,2025-05-11,1119,35,13,6,1352.47,,
18390,2025-01-26,72,32,9,11,531.2,,22690.51
18393,2025-09-21,868,42,11,10,454.25,,
18412,2025-10-15,1402,69,1,1,453.84,,
18418,2025-11-07,663,53,4,8,629.58,,
18428,2025-09-17,2284,30,3,10,693.23,,48618.85
18439,2025-07-07,502,39,1,8,951.32,237.1,
18444,2025-10-22,72,20,9,6,828.45,114.71,
18451,2025-08-11,1864,53,14,6,449.67,,38075.3
18477,2025-07-15,1929,38,11,8,727.57,,93111.71
18504,2025-03-09,373,48,5,6,1526.13,,
18527,2025-03-13,2724,71,13,10,879.24,,
18542,2025-07-17,2436,41,10,9,1349.21,162.01,
18576,2025-01-28,156,57,9,3,1955.35,370.12,296095.34
18590,2025-10-06,2886,61,14,5,1942.55,,
18593,2025-06-28,2697,3,7,9,145.63,23.33,
18594,2025-11-14,2618,43,12,2,1304.16,259.65,
18610,2025-11-21,1738,5,14,7,1240.11,159.13,
18639,2025-06-14,1613,58,12,9,911.16,151.96,
18646,2025-08-13,1717,28,4,9,501.85,,
18648,2025-07-21,2318,70,9,2,1686.76,2355.18,83640.16
18649,2025-12-11,95,71,5,6,1665.97,,34433.78
18650,2026-01-03,435,68,4,2,1262.68,120.76,
18720,2025-10-09,829,21,4,2,0.0,42.34,37337.09
18728,2025-03-10,583,19,3,12,1957.0,,
18736,2025-12-26,2556,65,6,12,1940.62,262.12,117575.34
18740,2025-09-28,2900,3,3,8,725.43,,
18742,2025-12-27,1388,58,14,12,934.63,,
18754,2025-04-29,1352,40,10,9,125.58,,2676.46
18757,2025-08-12,2239,16,7,4,996.92,127.69,41439.05
18763,2025-05-27,743,43,5,3,1208.23,,
18766,2025-11-24,1657,30,9,11,408.54,72.15,54473.24
18772,2025-01-07,578,55,1,6,1677.39,379.41,309721.37
18782,2025-01-31,678,42,7,5,835.2,87.92,104453.96
18785,2025-07-06,1144,76,9,10,1343.97,211.25,
18791,2025-09-04,1083,72,8,2,199.63,13.45,21314.14
18815,2025-10-24,460,26,1,5,1938.07,333.86,
18831,2025-06-05,1793,73,11,2,1453.91,,
18847,2025-07-22,2225,36,11,2,1063.21,200.4,
18848,2025-09-02,2193,26,7,5,1715.67,,
18897,2025-01-04,638,42,4,8,441.58,96.22,44396.93
18903,2025-06-09,1286,38,14,2,1302.51,160.44,220843.52
18921,2025-02-01,2300,24,14,6,276.21,,42590.34
18923,2025-11-08,2300,105,9,1,559.55,,
18924,2025-03-01,1522,43,3,1,245.67,20.79,
18986,2025-01-10,1458,42,15,5,942.97,88.37,
18989,2025-06-26,2747,3,5,4,426.43,32.33,
18994,2025-03-07,1680,42,3,1,266.63,44.15,46960.8
19003,2025-08-26,2871,70,12,8,1899.19,,
19008,2025-06-05,1776,3,12,4,213.95,19.01,
19018,2025-08-25,1410,57,1,3,392.29,,36733.73
19022,2025-03-02,2651,27,7,12,729.48,180.13,34648.34
19025,2025-03-22,962,69,2,12,879.2,61.29,
19038,2025-11-22,200,31,7,9,1062.38,69.87,
19044,2025-05-02,2452,63,1,2,866.62,,149695.37
19047,2026-02-07,618,36,13,3,1755.27,,
19058,2025-06-11,1866,53,1,8,1807.81,290.5,302423.31
19071,2025-02-02,1842,34,10,12,717.96,,
19074,2025-08-13,2291,79,12,3,837.58,122.37,
19080,2025-03-13,1321,69,15,8,972.66,126.51,
19086,2025-06-28,3851,50,12,7,1578.4,,
19087,2025-07-01,1237,29,15,5,679.09,,
19090,2025-12-15,1329,49,9,12,712.39,43.4,
19096,2026-02-04,1134,68,2,2,777.81,157.3,
19106,2025-02-11,2615,53,14,9,1061.46,154.12,182549.13
19115,2026-01-09,2683,40,4,6,1815.34,380.64,
19125,2025-04-15,862,76,13,5,1652.62,350.6,92728.81
19144,2025-08-05,345,40,5,9,230.76,,
19152,2025-11-02,1878,70,14,9,942.48,,
19168,2025-10-04,2612,76,11,7,1754.97,275.34,
19178,2025-11-17,1714,62,15,9,1751.77,,
19209,2026-01-20,628,43,15,9,557.92,989.1,98709.85
19210,2025-10-02,537,18,2,3,51.44,4.42,1691.78
19212,2025-07-07,452,29,3,4,1720.18,,
19213,2025-10-16,1948,22,5,7,623.62,,107500.27
19222,2025-07-25,2400,5,3,5,663.65,49.87,
19242,2025-09-14,2068,38,11,6,73.81,18.42,7074.61
19251,2025-03-20,1570,33,14,9,473.65,59.94,
19252,2025-10-23,150,30,4,5,76.2,,13450.11
19274,2025-09-22,2295,9,9,9,1961.57,243.16,
19336,2026-01-08,1404,45,13,5,570.45,73.29,72597.26
19342,2025-01-07,483,24,1,11,613.87,94.76,
19370,2026-02-06,2961,30,11,10,1709.15,,266674.37
19372,2025-04-17,1632,58,1,4,1890.08,412.24,
19458,2025-08-03,2062,7,14,8,1442.33,121.28,249339.58
19463,2025-06-24,2383,45,9,2,1108.81,165.41,
19497,2025-01-05,240,49,6,5,1089.43,81.3,
19503,2025-02-10,2075,40,9,5,617.36,117.25,15856.96
19530,2025-05-20,151,69,14,1,77.15,5.16,4710.33
19538,2025-10-20,1618,8,10,4,476.47,,
19548,2025-01-22,480,71,8,4,457.59,,
19565,2025-05-05,3702,29,5,11,1711.04,125.77,
19568,2025-02-17,1119,12,15,12,1793.33,102.78,
19575,2025-10-17,659,50,13,7,1224.62,190.44,
19601,2025-09-25,2292,52,13,9,665.34,,
19633,2025-04-04,1780,39,11,5,1933.39,,
19646,2025-10-26,2428,47,13,9,865.35,137.3,
19649,2025-10-23,1642,70,2,4,1984.16,189.96,390232.42
19668,2025-08-31,2319,38,7,2,573.74,,74872.05
19670,2026-01-04,2008,49,3,12,444.1,98.19,
19672,2025-06-30,1271,75,5,5,1601.15,164.75,
19677,2025-01-22,2191,74,9,10,447.12,102.24,
19688,2025-06-18,675,61,4,3,835.65,141.01,
19689,2025-03-14,2325,57,8,10,672.1,121.73,
19691,2026-01-23,1909,70,2,2,851.95,182.78,
19711,2025-09-28,636,33,1,6,892.56,,27911.19
19727,2025-11-21,963,4,8,10,1865.22,186.78,
19765,2025-12-25,2863,63,9,3,820.09,42.3,
19779,2025-07-31,1193,6,14,7,1880.32,199.24,187173.49
19780,2025-05-03,2600,7,13,7,319.81,47.48,
19810,2025-02-01,3697,9,14,10,391.47,55.39,
19864,2025-02-22,1195,19,15,8,72.51,8.95,
19874,2025-04-21,403,39,3,10,-78.25,,
19885,2025-08-22,227,57,6,2,147.55,29.65,
19906,2025-11-07,240,54,12,8,1473.68,95.05,
19908,2025-11-10,241,24,12,2,1746.27,,
19945,2026-02-04,2299,6,3,9,951.62,143.22,
19963,2025-06-04,1862,45,7,9,290.83,,55912.46
19966,2025-01-11,1839,1,4,3,145.51,32.49,
19973,2026-01-13,2588,28,10,12,1076.5,,
19974,2025-11-15,1740,62,2,11,1923.45,235.99,114532.67
19977,2025-09-16,2808,23,2,8,1238.9,,39724.64
19985,2025-03-16,173,117,2,8,1717.37,,
19995,2025-01-27,2214,36,5,10,699.18,,
19996,2025-10-20,1799,35,13,12,1540.51,77.1,78686.06
20004,2025-03-05,490,38,1,5,473.27,,
20012,2025-08-20,2450,54,15,1,1123.88,140.44,210078.67
20027,2025-09-12,1547,5,2,6,330.3,38.26,
20039,2025-11-01,150,1,7,4,1434.59,179.49,75817.8
20047,2025-01-01,256,72,2,11,891.22,81.24,172975.08
20049,2025-05-08,420,50,9,7,-1724.32,194.07,
20106,2025-09-08,3751,39,10,4,822.02,,
20108,2025-04-20,123,14,7,6,128.69,,
20125,2025-03-03,1189,18,10,10,1119.37,138.28,124197.25
20136,2025-11-12,1421,8,4,9,1400.01,132.41,
20138,2025-03-25,2806,34,5,5,225.09,,
20152,2025-12-19,116,39,13,2,703.01,,
20168,2026-01-21,2313,9,2,5,757.35,,
20171,2025-05-11,2167,66,14,10,1800.16,152.17,178548.05
20191,2025-03-02,1093,43,3,9,355.03,,
20279,2025-08-21,794,41,11,10,239.81,52.04,
20280,2025-01-10,1661,5,11,6,1662.46,339.28,300737.05
20281,2025-06-15,2226,58,2,7,724.97,,
20306,2025-03-18,1621,3,3,2,805.63,,
20326,2025-02-15,2422,73,12,11,720.75,161.52,19626.25
20354,2025-01-03,418,9,5,6,269.0,22.77,
20373,2026-01-31,734,39,7,4,1580.67,257.42,53772.23
20374,2025-10-19,6,54,11,3,262.67,31.19,42082.8
20377,2025-04-05,985,11,15,4,783.45,,
20379,2026-02-19,2002,53,7,8,-1309.85,176.85,232375.3
20386,2025-10-19,135,27,8,1,1281.63,101.12,
20404,2025-10-17,1156,77,12,4,439.02,98.42,
20406,2025-01-01,265,79,11,11,800.62,88.26,
20424,2026-01-25,2281,34,13,7,1859.29,,252785.45
20431,2025-03-20,2697,6,5,6,1619.66,186.0,
20432,2025-02-10,670,23,8,1,1775.87,,118528.12
20441,2025-01-26,2722,13,6,1,856.17,47.19,
20449,2025-07-02,1800,72,6,9,878.63,147.06,173179.07
20450,2026-02-18,1536,77,2,4,686.34,169.92,
20459,2025-11-17,1132,73,13,12,596.02,,
20468,2025-06-30,959,14,8,7,1176.89,137.86,
20489,2025-10-06,465,78,3,2,194.1,30.39,
20509,2025-10-03,419,78,13,12,369.05,67.3,
20512,2025-11-03,360,65,12,3,1945.14,,
20521,2025-02-02,1816,21,12,1,186.57,16.32,
20522,2025-02-01,2561,70,12,6,600.67,,
20528,2025-11-07,297,3,5,2,89.54,12.72,
20544,2025-01-05,2829,40,6,8,1181.27,102.11,
20554,2025-04-20,910,34,6,10,697.32,159.59,98342.64
20558,2025-09-26,882,36,6,1,954.47,116.34,
20570,2025-01-29,178,43,5,8,1227.45,256.26,
20581,2025-09-21,446,63,13,8,745.08,127.83,88027.48
20585,2025-03-04,2943,6,4,11,804.73,98.55,
20586,2025-03-10,2310,51,7,6,763.03,98.85,
20595,2026-01-30,496,43,7,8,952.16,,
20603,2025-07-21,2904,23,10,9,404.82,,
20604,2025-11-19,2322,5,6,9,620.13,96.83,77350.44
20612,2025-10-31,298,48,7,4,1235.5,,52132.63
20631,2025-03-28,397,18,1,9,1918.59,,
20632,2026-02-01,2904,66,2,9,1222.26,,66591.6
20644,2025-02-24,1627,29,6,2,1815.83,,341599.3
20649,2025-03-04,568,72,13,4,81.48,11.24,
20651,2025-10-24,2924,7,8,10,1698.3,,
20653,2025-04-24,845,40,6,7,1867.61,426.28,
20656,2025-06-26,1922,1,11,1,492.83,99.88,
20661,2025-09-26,1127,35,4,1,1150.1,227.02,
20679,2025-03-16,1958,34,2,11,1562.58,,
20680,2025-12-12,1637,34,13,12,106.61,6.85,
20684,2026-01-20,254,19,8,8,0.0,,162828.31
20705,2025-11-26,1502,28,6,9,274.82,32.1,48171.38
20719,2025-07-12,1371,20,3,4,628.3,,
20740,2025-01-08,1835,74,11,7,-965.0,106.02,52722.68
20744,2026-02-10,1194,74,3,9,96.2,10.19,6778.2
20753,2025-08-12,342,25,3,8,1788.51,147.17,
20786,2025-07-29,3566,49,15,7,1716.37,406.67,
20827,2025-11-17,2949,60,15,2,1292.2,,178845.89
20828,2025-11-01,1241,27,9,2,207.23,49.74,34559.63
20843,2025-08-13,1485,70,1,12,561.24,117.3,33916.87
20858,2025-04-02,2318,61,11,12,0.0,80.35,
20859,2025-04-20,531,13,5,2,344.27,62.5,
20862,2025-06-26,1022,74,7,11,149.32,24.03,15452.58
20873,2025-05-06,1520,56,15,12,210.06,39.34,
20883,2026-01-24,399,30,9,7,325.63,,
20887,2025-06-17,1859,34,13,5,270.99,21.32,29780.64
20891,2025-09-27,89,17,8,7,1069.92,222.32,
20901,2025-07-24,1738,1,3,1,799.58,,
20910,2025-06-08,1897,1,2,1,1472.64,198.95,
20913,2025-03-29,37,40,11,4,330.54,,29498.63
20917,2025-09-09,990,4,9,8,0.0,112.9,
20921,2025-04-21,2114,55,9,7,1874.12,,
20928,2025-11-15,2888,19,9,7,185.19,19.39,
20932,2025-07-31,1271,22,8,5,336.15,,
20949,2025-03-23,2702,55,13,4,627.9,,31639.54
20955,2025-08-18,2469,15,14,2,730.75,111.56,41090.44
20959,2025-09-22,2287,15,15,6,1964.59,,
20967,2025-03-03,2934,12,8,1,490.2,85.07,
21013,2025-06-28,705,33,5,4,909.56,1498.6,
21026,2026-01-18,2755,29,14,9,763.69,127.39,31645.22
21030,2026-02-10,1441,44,2,3,606.51,,
21037,2025-07-13,1722,49,5,12,454.34,25.43,
