id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
3470,15724,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3471,4402,2026-01-04,,ABIERTO,monto_invalido_o_vacio
3472,5138,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3473,171,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3474,4946,,564.29,ABIERTO,fecha_invalida
3476,12166,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3477,12438,2025-05-26,,CERRADO,monto_invalido_o_vacio
3478,5556,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3479,11692,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3480,10364,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3481,3285,,838.68,NAN,fecha_invalida
3483,548,2025-08-31,,NAN,monto_invalido_o_vacio
3484,25658,,7169.55,NAN,fecha_invalida
3485,16014,2025-01-03,,NAN,monto_invalido_o_vacio
3486,13937,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3487,23003,,13129.06,ABIERTO,fecha_invalida
3488,23895,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3489,4430,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3490,6084,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3491,15832,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3492,20294,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3493,5046,2025-07-07,,NAN,monto_invalido_o_vacio
3494,12179,,14019.08,CERRADO,fecha_invalida
3495,9259,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3496,4209,,9979.24,RECHAZADO,fecha_invalida
3497,14901,,2471.77,NAN,fecha_invalida
3498,7328,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3499,9065,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3500,17492,,13249.03,CERRADO,fecha_invalida
3501,18891,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3502,8081,2025-06-20,,NAN,monto_invalido_o_vacio
3503,2851,,4794.59,ABIERTO,fecha_invalida
3504,11346,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3505,2886,,6412.86,ABIERTO,fecha_invalida
3506,9264,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3507,3349,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3508,22129,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3509,18194,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3510,25,2025-08-10,,NAN,monto_invalido_o_vacio
3511,22905,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3512,10191,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3513,4421,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3515,3367,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3517,11884,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3518,5093,,891.98,NAN,fecha_invalida
3519,8836,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3520,4576,,2363.2,ABIERTO,fecha_invalida
3521,11032,,13594.53,CERRADO,fecha_invalida
3522,463,,303.07,CERRADO,fecha_invalida
3524,7652,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3525,20245,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3526,8829,,6442.09,CERRADO,fecha_invalida
3527,15547,,7522.5,NAN,fecha_invalida
3529,1469,,6825.88,RECHAZADO,fecha_invalida
3530,17762,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3531,2494,,7907.02,CERRADO,fecha_invalida
3532,14495,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3533,21048,,13697.87,NAN,fecha_invalida
3534,2876,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3535,9016,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3536,14020,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3538,1345,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3540,18844,,1528.19,CERRADO,fecha_invalida
3541,12240,,3071.03,ABIERTO,fecha_invalida
3542,19282,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3543,9468,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3544,24708,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3545,7239,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3546,1257,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3547,3328,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3548,24472,2026-02-24,,ABIERTO,monto_invalido_o_vacio
3549,25548,,14483.8,CERRADO,fecha_invalida
3550,23645,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3551,3157,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3552,15512,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3553,4590,,5643.52,CERRADO,fecha_invalida
3554,16697,,1618.84,RECHAZADO,fecha_invalida
3555,23779,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3556,11341,,1755.29,ABIERTO,fecha_invalida
3557,8401,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3558,5085,2025-05-25,,RECHAZADO,monto_invalido_o_vacio
3559,23942,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3560,18806,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3561,5797,2025-10-31,,RECHAZADO,monto_invalido_o_vacio
3562,25632,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3563,4609,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3564,8868,,13608.84,ABIERTO,fecha_invalida
3565,16432,,7620.6,NAN,fecha_invalida
3566,1094,,7145.07,ABIERTO,fecha_invalida
3567,14450,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3568,25596,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3569,12465,,403.63,RECHAZADO,fecha_invalida
3570,16393,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3571,9806,,8378.61,NAN,fecha_invalida
3572,4216,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3573,10249,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3574,24919,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3575,11023,2025-09-05,,ABIERTO,monto_invalido_o_vacio
3576,9966,,428.48,ABIERTO,fecha_invalida
3577,25650,2025-09-14,,RECHAZADO,monto_invalido_o_vacio
3579,6213,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3580,24208,,12972.6,CERRADO,fecha_invalida
3582,3284,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3583,8767,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3584,6152,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3585,13397,,920.92,CERRADO,fecha_invalida
3586,12542,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3587,507,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3589,12806,,10418.95,ABIERTO,fecha_invalida
3590,25774,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3591,3221,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3592,12181,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3593,23667,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3594,21287,,2696.59,NAN,fecha_invalida
3595,18027,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3596,11507,,10334.55,CERRADO,fecha_invalida
3597,6202,,12431.57,CERRADO,fecha_invalida
3598,3201,,3337.73,NAN,fecha_invalida
3599,14117,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3600,19340,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3601,20525,2026-02-05,,RECHAZADO,monto_invalido_o_vacio
3602,20445,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3603,23247,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3604,4120,,7009.4,CERRADO,fecha_invalida
3605,23807,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3606,10162,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3607,5532,,10342.27,RECHAZADO,fecha_invalida
3608,8560,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3610,15614,,2819.04,ABIERTO,fecha_invalida
3611,10537,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3613,11359,,11605.8,ABIERTO,fecha_invalida
3614,13738,,8077.38,NAN,fecha_invalida
3615,20506,,14053.02,ABIERTO,fecha_invalida
3617,18681,2025-01-05,,CERRADO,monto_invalido_o_vacio
3618,16604,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3619,16191,,2363.25,CERRADO,fecha_invalida
3620,16457,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3621,198,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3622,19581,,-401.37,CERRADO,fecha_invalida
3623,8315,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3625,6171,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3626,8247,2025-05-26,,NAN,monto_invalido_o_vacio
3627,15450,,9880.85,NAN,fecha_invalida
3628,533,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3629,23645,,2990.87,ABIERTO,fecha_invalida
3630,8795,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3631,13887,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3632,11730,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3633,15157,,4535.49,NAN,fecha_invalida
3634,20387,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3635,16727,2026-02-23,,CERRADO,monto_invalido_o_vacio
3636,2605,,7899.99,NAN,fecha_invalida
3637,16571,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3638,5867,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3639,14954,2025-11-24,,CERRADO,monto_invalido_o_vacio
3640,828,2025-08-17,,NAN,monto_invalido_o_vacio
3642,19549,,5389.39,CERRADO,fecha_invalida
3643,3370,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3644,2558,,12020.68,ABIERTO,fecha_invalida
3645,20740,,12181.4,CERRADO,fecha_invalida
3646,15001,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3647,16785,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3648,12817,,7427.63,ABIERTO,fecha_invalida
3649,21390,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3650,25673,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3651,17717,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3652,16916,,-14782.04,CERRADO,fecha_invalida
3653,6813,,11719.87,CERRADO,fecha_invalida
3654,25792,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3655,14874,,14325.34,NAN,fecha_invalida
3656,24618,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3657,15950,,11571.88,NAN,fecha_invalida
3658,24499,2025-08-30,,CERRADO,monto_invalido_o_vacio
3659,10900,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3660,2280,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3661,425,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3662,24948,2025-11-13,,CERRADO,monto_invalido_o_vacio
3663,10279,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3664,5315,,10617.56,ABIERTO,fecha_invalida
3665,5478,,265.72,NAN,fecha_invalida
3666,12201,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3667,2396,,11847.51,CERRADO,fecha_invalida
3668,2264,2025-04-15,,CERRADO,monto_invalido_o_vacio
3669,3060,,13639.76,NAN,fecha_invalida
3670,755,,11756.61,NAN,fecha_invalida
3671,23288,,8923.47,NAN,fecha_invalida
3672,22059,,2923.13,CERRADO,fecha_invalida
3673,87,,1343.38,ABIERTO,fecha_invalida
3675,4333,,1900.76,NAN,fecha_invalida
3677,19247,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3679,12232,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3680,2372,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3681,18028,2025-12-19,,CERRADO,monto_invalido_o_vacio
3682,5802,2025-05-31,,NAN,monto_invalido_o_vacio
3683,25709,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3686,16992,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3687,12631,2025-04-16,,RECHAZADO,monto_invalido_o_vacio
3688,7368,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3689,6190,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3690,25541,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3691,24830,,11030.31,CERRADO,fecha_invalida
3692,20163,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3693,2697,,14494.73,ABIERTO,fecha_invalida
3694,12285,2025-07-19,,ABIERTO,monto_invalido_o_vacio
3696,23970,,8926.91,ABIERTO,fecha_invalida
3697,70,2025-10-18,,ABIERTO,monto_invalido_o_vacio
3698,11276,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3699,18992,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3700,14395,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3701,18229,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3702,2415,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3703,6532,2025-03-03,,ABIERTO,monto_invalido_o_vacio
3704,20207,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3706,20458,,4216.62,RECHAZADO,fecha_invalida
3707,11678,2025-11-12,,CERRADO,monto_invalido_o_vacio
3709,10801,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3710,15397,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3711,2480,,508.21,NAN,fecha_invalida
3712,11124,,4837.73,ABIERTO,fecha_invalida
3713,1710,,13390.07,CERRADO,fecha_invalida
3714,21261,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3715,25671,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3716,7097,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3718,23724,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3719,1726,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3720,20272,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3721,10148,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3722,11096,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3723,10205,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3724,9379,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3725,23346,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3726,6672,,337.22,ABIERTO,fecha_invalida
3727,40,,248.88,CERRADO,fecha_invalida
3728,12033,,14412.37,CERRADO,fecha_invalida
3730,6287,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3731,12709,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3733,1218,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3734,4938,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3735,10887,2025-04-05,,NAN,monto_invalido_o_vacio
3736,603,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3737,10671,,9751.8,CERRADO,fecha_invalida
3738,3994,2025-01-05,,ABIERTO,monto_invalido_o_vacio
3741,11031,,9258.81,RECHAZADO,fecha_invalida
3742,22427,,1809.57,CERRADO,fecha_invalida
3743,17359,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3744,2447,,11428.01,RECHAZADO,fecha_invalida
3745,1602,,14525.25,RECHAZADO,fecha_invalida
3746,11131,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3747,8355,,14134.58,CERRADO,fecha_invalida
3748,6654,,11810.42,CERRADO,fecha_invalida
3749,14236,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3751,19788,2025-05-02,,CERRADO,monto_invalido_o_vacio
3752,12042,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3753,12962,,5967.8,CERRADO,fecha_invalida
3754,24268,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3755,4604,2025-11-19,,ABIERTO,monto_invalido_o_vacio
3756,7635,,8530.97,RECHAZADO,fecha_invalida
3757,3132,,-13326.73,CERRADO,fecha_invalida
3758,23232,,4630.61,ABIERTO,fecha_invalida
3759,7441,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3760,8637,,7629.6,CERRADO,fecha_invalida
3761,13020,,14515.43,NAN,fecha_invalida
3762,6941,,12366.29,CERRADO,fecha_invalida
3764,20462,,-4945.74,ABIERTO,fecha_invalida
3765,21952,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3766,3224,,443.38,ABIERTO,fecha_invalida
3767,309,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3768,17558,,5174.52,RECHAZADO,fecha_invalida
3770,14138,2025-04-01,,CERRADO,monto_invalido_o_vacio
3771,9909,,11715.97,CERRADO,fecha_invalida
3772,20463,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3773,12969,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3774,24066,,10409.24,ABIERTO,fecha_invalida
3775,3458,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3776,1125,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3777,5522,2025-02-13,,NAN,monto_invalido_o_vacio
3779,15055,2025-12-10,,NAN,monto_invalido_o_vacio
3780,6515,,3794.39,CERRADO,fecha_invalida
3781,7226,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3782,25672,,1493.78,NAN,fecha_invalida
3783,24279,,8894.48,ABIERTO,fecha_invalida
3785,17268,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3786,9695,,12948.48,RECHAZADO,fecha_invalida
3787,2682,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3788,24221,,929.16,ABIERTO,fecha_invalida
3789,16905,,12263.7,CERRADO,fecha_invalida
3790,21552,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3791,6087,,10750.62,CERRADO,fecha_invalida
3792,846,,14172.53,CERRADO,fecha_invalida
3793,25540,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3794,14189,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3795,9136,,4239.1,CERRADO,fecha_invalida
3796,18333,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3798,12069,,12431.34,ABIERTO,fecha_invalida
3799,24251,2025-10-30,,CERRADO,monto_invalido_o_vacio
3800,8810,,944.53,NAN,fecha_invalida
3802,25639,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3804,154,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3805,20049,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3806,4251,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3808,12949,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3809,15526,,896.25,ABIERTO,fecha_invalida
3810,4416,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3811,7417,,14454.82,NAN,fecha_invalida
3813,10354,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3814,2824,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3815,13673,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3816,6134,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3817,22562,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3818,24035,2025-10-24,,ABIERTO,monto_invalido_o_vacio
3819,18343,2025-05-09,,CERRADO,monto_invalido_o_vacio
3820,17847,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3821,3088,,11389.62,NAN,fecha_invalida
3822,9809,,1296.83,ABIERTO,fecha_invalida
3823,14949,2025-10-07,,NAN,monto_invalido_o_vacio
3824,1372,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3826,24010,2025-10-19,,NAN,monto_invalido_o_vacio
3827,16856,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3828,5619,,4098.72,NAN,fecha_invalida
3829,15791,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3830,19865,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3831,7022,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3832,10198,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3833,8250,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3834,23121,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3835,13569,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3836,24076,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3837,407,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3838,4111,,126.66,ABIERTO,fecha_invalida
3839,7205,2025-03-24,,CERRADO,monto_invalido_o_vacio
3840,10750,,7363.33,CERRADO,fecha_invalida
3841,5880,,5342.52,RECHAZADO,fecha_invalida
3842,14173,2025-12-13,,NAN,monto_invalido_o_vacio
3843,6903,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3845,22741,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3846,9358,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3847,25696,,11775.7,NAN,fecha_invalida
3848,9077,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3849,211,,4195.02,CERRADO,fecha_invalida
3850,14462,,684.43,ABIERTO,fecha_invalida
3851,704,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3852,11970,,14856.19,RECHAZADO,fecha_invalida
3853,25715,,434.42,NAN,fecha_invalida
3854,10853,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3855,1464,,11957.28,NAN,fecha_invalida
3856,8596,,7364.07,NAN,fecha_invalida
3857,22438,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3858,9869,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3859,1784,,276.81,CERRADO,fecha_invalida
3860,8504,,509.1,RECHAZADO,fecha_invalida
3861,128,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3862,20235,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3863,7781,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3864,14295,,9471.8,RECHAZADO,fecha_invalida
3865,13863,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3866,21369,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3867,5821,,573.94,ABIERTO,fecha_invalida
3868,4534,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3869,15284,,8946.16,NAN,fecha_invalida
3870,25534,,4741.56,ABIERTO,fecha_invalida
3871,7219,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3873,17599,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3874,16801,,10973.27,CERRADO,fecha_invalida
3875,11703,,1297.37,ABIERTO,fecha_invalida
3876,6786,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3877,9694,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3878,3280,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3879,18412,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3880,10369,,10242.8,NAN,fecha_invalida
3881,23103,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3882,23969,2025-06-04,,ABIERTO,monto_invalido_o_vacio
3883,16688,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3884,12347,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3885,23807,2026-02-04,,ABIERTO,monto_invalido_o_vacio
3886,16331,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3887,13179,,7132.81,ABIERTO,fecha_invalida
3888,4399,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3889,12528,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3890,13316,2025-10-27,,NAN,monto_invalido_o_vacio
3891,544,,2003.67,RECHAZADO,fecha_invalida
3892,17082,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3893,16341,2025-02-04,,NAN,monto_invalido_o_vacio
3894,10035,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3895,8951,,287.57,ABIERTO,fecha_invalida
3896,5761,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3897,13320,,4481.19,CERRADO,fecha_invalida
3898,20310,2025-12-29,,ABIERTO,monto_invalido_o_vacio
3900,23142,,6704.06,ABIERTO,fecha_invalida
3901,9546,,5899.33,CERRADO,fecha_invalida
3902,9968,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3903,25702,2025-11-30,,NAN,monto_invalido_o_vacio
3904,2817,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3905,17221,,12890.89,CERRADO,fecha_invalida
3906,11968,,5546.51,CERRADO,fecha_invalida
3907,9377,,3773.58,ABIERTO,fecha_invalida
3908,12100,,13886.85,ABIERTO,fecha_invalida
3909,19828,,11702.01,ABIERTO,fecha_invalida
3910,20106,,836.51,ABIERTO,fecha_invalida
3911,21924,2025-02-18,,NAN,monto_invalido_o_vacio
3912,12887,,629.65,CERRADO,fecha_invalida
3913,5853,2025-01-10,,ABIERTO,monto_invalido_o_vacio
3915,11581,,9321.24,ABIERTO,fecha_invalida
3916,9475,2025-02-21,,CERRADO,monto_invalido_o_vacio
3917,3586,2025-06-21,,RECHAZADO,monto_invalido_o_vacio
3918,8391,,4206.32,CERRADO,fecha_invalida
3919,5401,,4207.29,NAN,fecha_invalida
3920,17419,,12052.59,RECHAZADO,fecha_invalida
3921,14854,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3922,18498,,10885.5,ABIERTO,fecha_invalida
3923,10488,,4133.96,CERRADO,fecha_invalida
3924,22071,,9743.42,CERRADO,fecha_invalida
3925,11738,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3926,17850,,-3859.65,NAN,fecha_invalida
3927,24467,,7557.97,ABIERTO,fecha_invalida
3928,6616,,4201.17,CERRADO,fecha_invalida
3929,7357,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3930,25617,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3931,18066,2025-02-10,,ABIERTO,monto_invalido_o_vacio
3933,13864,,8152.49,CERRADO,fecha_invalida
3935,3910,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3936,1228,,8806.52,ABIERTO,fecha_invalida
3937,9739,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3938,18501,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3939,22679,2025-10-14,,RECHAZADO,monto_invalido_o_vacio
3940,19941,,6295.16,CERRADO,fecha_invalida
3941,22298,2026-01-26,,ABIERTO,monto_invalido_o_vacio
3942,2998,,119.97,ABIERTO,fecha_invalida
3943,8847,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3944,15570,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3945,17558,,1592.38,NAN,fecha_invalida
3946,3415,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
